0,80.0,60.0,3.14159265359,0.000691021354522,0.000170963409598,0.00691021354522,0.00170963409598
1,76.1647916406,57.2627237433,4.38571048157,0.264310345813,0.065355152999,0.0103120973977,0.00218093942346
2,77.4590988634,52.7068046824,5.59020933644,0.416300970892,0.0963803112953,0.00402793333104,-0.0103465122861
3,82.0968325252,50.9480670024,6.02252602886,0.465866454102,-0.0219257896194,0.0404983656968,-0.0139051208185
4,86.4308458815,48.4572898747,5.39440121843,0.803244805725,-0.120330447246,0.133914260486,0.128363089211
5,90.1884406052,45.2715927418,6.16943913443,1.5017196983,0.384866696382,0.958607203882,-0.724367578233
6,95.3210048585,43.8706367538,5.34285676076,3.52954015254,-1.09359660802,0.147453260918,0.427086098842
7,95.4330580045,39.0820284218,4.20046985947,3.72969408295,-0.474105456239,0.0846469121271,0.642792232886
8,92.2178931728,34.881695447,4.12166315266,3.83973506871,0.358131433936,0,-0.0339301257691
9,90.3081464342,29.9099469424,4.59217074572,3.83973506871,0.301359060707,0,-0.126632097289
10,90.5370586379,24.5615960136,4.89883822218,3.87176119528,0.0044728472904,0.320261265703,-1.32264486941
11,89.9945710248,19.5184955243,3.87418039244,4.25607471413,-1.420430558,0,1.50365768793
12,85.1626577493,18.4122184625,3.16207779687,4.25607471413,0.287622935099,0,0.540300363764
13,80.3429129814,17.0405770529,3.86382355907,4.25607471413,0.799953399702,0,-0.819999355377
14,77.6631443778,12.7526467498,4.28256806417,4.25607471413,-0.158644979412,0,-0.565990881987
15,74.7291237392,8.64744436162,3.71864010676,4.25607471413,-0.761969435066,0,0.192655145313
16,69.8482446616,7.6933424752,2.93142918059,4.25607471413,-0.498657126444,0,0.513916487779
17,65.1431825644,9.62899003583,2.67222551079,4.25607471413,0.0813636546005,0,0.147126444877
18,60.4412767291,11.603933374,2.86696534993,4.25607471413,0.261151174988,0,0.179484310232
19,55.3959999094,12.1007261017,3.29880640467,4.25607471413,0.45636336405,0,-0.022205521933
20,50.7554583911,10.1159688672,3.83178679705,4.25607471413,0.363344553197,0,-0.685927367273
21,47.0711263035,6.58401339326,3.81508819849,4.25607471413,-0.419498968752,0,-0.283234179489
22,42.4380751817,4.67363716733,3.12475487752,4.26141481658,-0.697846620543,0.0534010245776,0.332099456469
23,37.6673348873,6.36566354796,2.50652457414,4.32015594362,-0.254891975873,0,0.776452425548
24,33.495333019,9.42644859585,2.71311280396,4.32015594362,0.600659800982,0,0.0145410875192
25,28.4476517584,9.90980098117,3.4435016829,4.32015594362,0.528482526737,0,-0.881724705164
26,23.744705844,7.7475017914,3.49574240957,4.32015594362,-0.434270887058,0,0.0714376188552
27,18.6517331265,7.09012290246,3.02176617355,4.32015594362,-0.30095481835,0,0.547346879671
