0,5.0,60.0,0.0,0.00207268814525,0.000194398922972,0.0207268814525,0.00194398922972
1,13.67848477,64.4365382266,0.949211061089,0.646678701318,0.0608138136987,0,0.00161349731367
2,14.5381506151,73.8916740685,2.08439607781,0.654175737018,0.083298207783,0.0749703569966,-0.0236346454616
3,9.48102792322,82.5446876976,1.76253168352,1.40126080911,-0.149287895278,0.123755735217,-0.00966577537202
4,12.5454938806,91.786881692,0.736886624006,2.10666849985,-0.203980531053,0,0.00402283845314
5,21.9353455837,94.4049523984,6.08634299988,2.10666849985,-0.175724036821,0,0.0934915350227
6,31.627040424,91.690597853,0.0142668310192,2.1172804078,0.252802490483,0.106119079523,-0.108836873029
7,41.3804877203,94.0252921995,0.118520576647,2.57024654508,-0.205998937346,0.0726600328429,-0.0168656110842
8,50.8497517394,91.0182942192,5.50034467599,2.85045412383,-0.26447167051,0.113654572308,0.0393002784768
9,54.9160560387,81.7421178315,4.82161555851,3.22551421244,-0.136490754057,0,-0.017100025201
10,53.6054028956,71.6204689515,4.30002902053,3.24122858032,-0.168103128725,0.1571436788,0.213977034546
11,49.948931439,61.9797916717,4.72651973463,3.69694524884,0.419361720298,0,-0.330685511609
12,51.9298065505,51.8688614634,4.65074131759,3.70605305964,-0.418198209885,0.09107810793,0.552909511601
13,51.8720642141,41.8912747078,5.46231853662,3.94285614025,0.987370284679,0,-0.319962355996
14,61.0305827457,42.8216898832,0.706418312615,3.95971005487,0.171195243794,0.168539146201,-0.162691508947
15,68.553213141,49.9981137997,0.64633189526,4.36420400576,-0.229961836526,0,-0.106974588475
16,77.8614384822,52.9951373187,6.12995926959,4.36420400576,-0.444433733934,0,0.208721972382
